,Countries,Total Cases,New Cases,Total Deaths,New Deaths,Total Recoveries,New Recoveries
153,Nauru,0,0,0,0,0,0
154,Nepal,102,0,0,0,31,0
155,Netherlands,42093,0,5359,0,0,0
156,Netherlands Antilles,0,0,0,0,0,0
157,New Caledonia,0,0,0,0,0,0
158,New Zealand,1492,0,21,0,1368,0
159,Nicaragua,16,0,5,0,7,0
160,Niger,795,0,44,0,600,0
161,Nigeria,3912,0,117,0,679,0
162,Niue,0,0,0,0,0,0
163,Norfolk Island,0,0,0,0,0,0
164,Northern Mariana Islands,0,0,0,0,0,0
165,Norway,8070,0,218,0,32,0
166,Oman,3112,0,16,0,1025,0
167,Pakistan,26435,0,599,0,7530,0
168,Palau,0,0,0,0,0,0
169,Palestinian Territory,375,0,2,0,228,0
170,Panama,8070,0,231,0,886,0
171,Papua New Guinea,8,0,0,0,8,0
172,Paraguay,563,0,10,0,152,0
173,Peru,61847,0,1714,0,19012,0
174,Philippines,10463,0,696,0,1734,0
175,Pitcairn,0,0,0,0,0,0
176,Poland,15366,0,776,0,5184,0
177,Portugal,27268,0,1114,0,2422,0
178,Puerto Rico,0,0,0,0,0,0
179,Qatar,20201,0,12,0,2370,0
180,Republic of Kosovo,861,0,27,0,562,0
181,Romania,14811,0,923,0,6423,0
182,Russian Federation,187859,0,1723,0,26608,0
183,Rwanda,273,0,0,0,136,0
184,Réunion,0,0,0,0,0,0
185,Saint Helena,0,0,0,0,0,0
186,Saint Kitts and Nevis,15,0,0,0,13,0
187,Saint Lucia,18,0,0,0,17,0
188,Saint Pierre and Miquelon,0,0,0,0,0,0
189,Saint Vincent and Grenadines,17,0,0,0,9,0
190,Saint-Barthélemy,0,0,0,0,0,0
191,Saint-Martin (French part),0,0,0,0,0,0
192,Samoa,0,0,0,0,0,0
193,San Marino,623,0,41,0,114,0
194,Sao Tome and Principe,208,0,5,0,4,0
195,Saudi Arabia,35432,0,229,0,9120,0
196,Senegal,1551,0,13,0,611,0
197,Serbia,9943,0,209,0,2453,0
198,Seychelles,11,0,0,0,8,0
199,Sierra Leone,257,0,17,0,54,0
200,Singapore,21707,0,20,0,2040,0
201,Slovakia,1455,0,26,0,905,0
202,Slovenia,1450,0,100,0,252,0
203,Solomon Islands,0,0,0,0,0,0
204,Somalia,928,0,44,0,106,0
205,South Africa,8895,0,178,0,3153,0
206,South Georgia and the South Sandwich Islands,0,0,0,0,0,0
207,South Sudan,120,0,0,0,2,0
208,Spain,222857,0,26299,0,131148,0
209,Sri Lanka,835,0,9,0,240,0
210,Sudan,1111,0,59,0,102,0
211,Suriname,10,0,1,0,9,0
212,Svalbard and Jan Mayen Islands,0,0,0,0,0,0
213,Swaziland,159,0,2,0,12,0
214,Sweden,25265,0,3175,0,4971,0
215,Switzerland,30207,0,1823,0,26100,0
216,Syrian Arab Republic (Syria),47,0,3,0,29,0
217,"Taiwan, Republic of China",440,0,6,0,355,0
218,Tajikistan,522,0,12,0,0,0
219,"Tanzania, United Republic of",509,0,21,0,183,0
220,Thailand,3000,0,55,0,2784,0
221,Timor-Leste,24,0,0,0,21,0
222,Togo,145,0,10,0,85,0
223,Tokelau,0,0,0,0,0,0
224,Tonga,0,0,0,0,0,0
225,Trinidad and Tobago,116,0,8,0,103,0
226,Tunisia,1030,0,45,0,638,0
227,Turkey,135569,0,3689,0,86396,0
228,Turkmenistan,0,0,0,0,0,0
229,Turks and Caicos Islands,0,0,0,0,0,0
230,Tuvalu,0,0,0,0,0,0
231,US Minor Outlying Islands,0,0,0,0,0,0
232,Uganda,101,0,0,0,55,0
233,Ukraine,14195,0,361,0,2706,0
234,United Arab Emirates,16793,0,174,0,3837,0
235,United Kingdom,211364,0,31241,0,0,0
236,United States of America,1283929,0,77180,0,198993,0
237,Uruguay,694,0,18,0,506,0
238,Uzbekistan,2325,0,10,0,1775,0
239,Vanuatu,0,0,0,0,0,0
240,Venezuela (Bolivarian Republic),388,0,10,0,190,0
241,Viet Nam,288,0,0,0,241,0
242,"Virgin Islands, US",0,0,0,0,0,0
243,Wallis and Futuna Islands,0,0,0,0,0,0
244,Western Sahara,6,0,0,0,5,0
245,Yemen,34,0,7,0,1,0
246,Zambia,167,0,4,0,111,0
247,Zimbabwe,34,0,4,0,9,0
